method,config,Jaccard
QI,GL84,0.9286232371697476
QI,GL84,0.8510436515518399
QI,GL84,0.9065534283523231
QI,GL84,0.6324641598799318
QI,GL84,0.9022112879006707
QI,GL84,0.9177946665051999
QI,GL84,0.8810942345225943
QI,GL84,0.93659459344651
QI,GL84,0.733394134445341
QI,GL84,0.6211705164715736
QI,GL84,0.6214867643467176
QI,GL84,0.6378642393867532
QI,GL84,0.8312755600130344
QI,GL84,0.8702300362748555
QI,GL84,0.8223846606906297
QI,GL84,0.6732913695931947
QI,GL84,0.7719984549457193
QI,GL84,0.7891045556276565
QI,GL84,0.7803023567942571
QI,GL84,0.7098313421393784
QI,GL84,0.8720526658931614
QI,GL84,0.7893125835998871
QI,GL84,0.48031919170795156
QI,GL84,0.7395859472069917
QI,GL84,0.760143495210276
QI,GL84,0.8670192028125706
QI,GL84,0.7587854368939431
QI,GL84,0.6063154612282643
QI,GL84,0.9442117855208031
QI,GL84,0.7928224083101642
QI,GL84,0.8879715259468971
QI,GL84,0.7963963171740908
QI,GL84,0.6617162891623999
QI,GL84,0.7862113742272913
QI,GL84,0.5506222695371407
QI,GL84,0.5627327261112585
QI,GL84,0.750546646361603
QI,GL84,0.5362640491683036
QI,GL84,0.6291620727603247
QI,GL84,0.6094375612468483
QI,GL84,0.7954674801500582
QI,GL84,0.7902764915140186
QI,GL84,0.7719197778329037
QI,GL84,0.9066743920097177
QI,GL84,0.6260267988105926
QI,GL84,0.8762729398613974
QI,GL84,0.6821189646279338
QI,GL84,0.7485675518524443
QI,GL84,0.5641162942435941
QI,GL84,0.7660472832068187
QI,GL84,0.6190730329640017
QI,GL84,0.5657763392401342
QI,GL84,0.6672053207192231
QI,GL84,0.9044227091866496
QI,GL84,0.8511737224132536
QI,GL84,0.6205785964138119
QI,GL84,0.8716250966433059
QI,GL84,0.5818576258188028
QI,GL84,0.7388956931844228
QI,GL84,0.8611324069320678
QI,GL84,0.7870099010572328
QI,GL84,0.7984057675355014
QI,GL84,0.9111367095439323
QI,GL84,0.5922622006803955
QI,GL84,0.7004764494306471
QI,GL84,0.846410129739426
QI,GL84,0.7428489528390166
QI,GL84,0.855435481637649
QI,GL84,0.8619105720125395
QI,GL84,0.634693808781578
QI,GL84,0.4597350148041638
QI,GL84,0.7017306809264076
QI,GL84,0.6091387785556597
QI,GL84,0.8965026709365133
QI,GL84,0.8748588638216249
QI,GL84,0.9078683486244084
RFCA,GL84,0.9043173314477818
RFCA,GL84,0.5808498727010486
RFCA,GL84,0.8714202322238878
RFCA,GL84,0.9444993471680511
RFCA,GL84,0.5508016577479069
RFCA,GL84,0.710821509293487
RFCA,GL84,0.8488212388986704
RFCA,GL84,0.8512696676985554
RFCA,GL84,0.9343587995185455
RFCA,GL84,0.5038212823299254
RFCA,GL84,0.6582490055428202
RFCA,GL84,0.6495217697625717
RFCA,GL84,0.9497816850906393
RFCA,GL84,0.6681350773485152
RFCA,GL84,0.8625869024564211
RFCA,GL84,0.7440448892878894
RFCA,GL84,0.9081927313835618
RFCA,GL84,0.5054252024982461
RFCA,GL84,0.8303798944452271
RFCA,GL84,0.712979076154497
RFCA,GL84,0.7766994876742009
RFCA,GL84,0.769244811473923
RFCA,GL84,0.6327956802497993
RFCA,GL84,0.7168453940115055
RFCA,GL84,0.4767690988449775
RFCA,GL84,0.87433094138147
RFCA,GL84,0.5114887241496363
RFCA,GL84,0.6911923816125527
RFCA,GL84,0.6448799216550825
RFCA,GL84,0.8319148552893315
RFCA,GL84,0.8639291639941168
RFCA,GL84,0.6614467674416985
RFCA,GL84,0.6743101088412164
RFCA,GL84,0.9394912645475824
RFCA,GL84,0.6995505331453338
RFCA,GL84,0.8037326559798323
RFCA,GL84,0.7262177418312143
RFCA,GL84,0.8731113169634894
RFCA,GL84,0.742728218966128
RFCA,GL84,0.9383632423866662
RFCA,GL84,0.8729165094137218
RFCA,GL84,0.7636574223336653
RFCA,GL84,0.612691204127647
RFCA,GL84,0.8917218633074334
RFCA,GL84,0.7014051282965481
RFCA,GL84,0.834619276856221
RFCA,GL84,0.4244973931123531
RFCA,GL84,0.7700122710736698
RFCA,GL84,0.693197038671011
RFCA,GL84,0.7038788616722275
RFCA,GL84,0.8323716076700457
RFCA,GL84,0.7996322506683067
RFCA,GL84,0.9198460077472252
RFCA,GL84,0.6423156840886656
RFCA,GL84,0.6761818878699812
RFCA,GL84,0.9496240305731337
RFCA,GL84,0.7064382139245874
RFCA,GL84,0.8710303400312874
RFCA,GL84,0.9131057190477053
RFCA,GL84,0.6986079659811575
RFCA,GL84,0.8062224723525754
RFCA,GL84,0.8655967744268617
RFCA,GL84,0.8258012086104618
RFCA,GL84,0.8915500795066906
RFCA,GL84,0.6468001896354868
RFCA,GL84,0.669262360782774
RFCA,GL84,0.6115647591529787
RFCA,GL84,0.8962906189262627
RFCA,GL84,0.9469748691448098
RFCA,GL84,0.8433658969829041
RFCA,GL84,0.9224588878097969
RFCA,GL84,0.6205404988250991
RFCA,GL84,0.920095323265773
RFCA,GL84,0.8882683828858464
RFCA,GL84,0.8301688597422878
