method,config,Jaccard
QI,GL80,0.9486499823770159
QI,GL80,0.8931607562355525
QI,GL80,0.9248480706351876
QI,GL80,0.89475682274223
QI,GL80,0.9766655369272976
QI,GL80,0.9579318370633481
QI,GL80,0.7868625247302433
QI,GL80,0.8356152082337828
QI,GL80,0.8459782218823785
QI,GL80,0.8355985537137229
QI,GL80,0.8408767963716741
QI,GL80,0.9343652610921808
QI,GL80,0.9414629507254921
QI,GL80,0.9513166116661274
QI,GL80,0.8989033097714197
QI,GL80,0.8556550059481828
QI,GL80,0.8911545426341401
QI,GL80,0.8965098784478663
QI,GL80,0.9139229282734701
QI,GL80,0.920387802853253
QI,GL80,0.9211460105245146
QI,GL80,0.9485545634160388
QI,GL80,0.9439711901421007
QI,GL80,0.9246561879125934
QI,GL80,0.9615205804818817
QI,GL80,0.9797320418494384
QI,GL80,0.9476544522690766
QI,GL80,0.9233091547127117
QI,GL80,0.9359557584800516
QI,GL80,0.886593869124886
QI,GL80,0.874431069271429
QI,GL80,0.8998232941326902
QI,GL80,0.9017528403172548
QI,GL80,0.9124976993521077
QI,GL80,0.9028762932624491
QI,GL80,0.9262471251745733
QI,GL80,0.9267841075637272
QI,GL80,0.9485476825135667
QI,GL80,0.8143992048637367
QI,GL80,0.7479648586101532
QI,GL80,0.7449591488413566
QI,GL80,0.8969748402731931
QI,GL80,0.9845049875553626
QI,GL80,0.9549835448072804
QI,GL80,0.9276591721950458
QI,GL80,0.9621510238473373
QI,GL80,0.8715727992492893
QI,GL80,0.8932373616137973
QI,GL80,0.8636266859175616
QI,GL80,0.9295262752651906
QI,GL80,0.9269452262128451
QI,GL80,0.9042748350406655
QI,GL80,0.9177506909875833
QI,GL80,0.8740363476885357
QI,GL80,0.871105337075253
QI,GL80,0.8582136334779598
QI,GL80,0.8975796455688874
QI,GL80,0.9020735448251299
QI,GL80,0.954974048011221
QI,GL80,0.965885556712667
QI,GL80,0.9057385855512092
QI,GL80,0.874830491771103
QI,GL80,0.8685657529323497
QI,GL80,0.8599136514847658
QI,GL80,0.8498681250426938
QI,GL80,0.8195772162252778
QI,GL80,0.8938849948653846
QI,GL80,0.951908513352209
QI,GL80,0.9294952317651285
QI,GL80,0.9413762652619931
QI,GL80,0.9051516401672332
QI,GL80,0.8792098226073223
QI,GL80,0.9192234260048597
QI,GL80,0.9090623279993064
QI,GL80,0.869487200375728
QI,GL80,0.8580708185878931
QI,GL80,0.9278723072903577
QI,GL80,0.9375443088559572
QI,GL80,0.7693029668832153
QI,GL80,0.8745863383323718
QI,GL80,0.9163204490102009
QI,GL80,0.9104054704689587
QI,GL80,0.9266226783808852
QI,GL80,0.9361012555156899
QI,GL80,0.9116215328056279
QI,GL80,0.941594063873214
QI,GL80,0.8463515977977968
QI,GL80,0.7320153133714531
QI,GL80,0.8381781883290693
QI,GL80,0.8663189506074463
QI,GL80,0.9107067400729052
QI,GL80,0.8774448517678406
QI,GL80,0.9070283884660959
QI,GL80,0.8871268685220448
QI,GL80,0.8863518439660464
QI,GL80,0.8423974920262521
QI,GL80,0.8766133632316903
QI,GL80,0.9331150785273387
QI,GL80,0.9177922821276966
QI,GL80,0.8507661538617167
QI,GL80,0.8757796011280684
QI,GL80,0.8767496051571014
QI,GL80,0.8319736397041175
QI,GL80,0.863322698175887
QI,GL80,0.9025920962663774
QI,GL80,0.8884254468468714
RFCA,GL80,0.8858720627468197
